Transaction ID,Customer ID,Transaction Date,Transaction Amount,Merchant Category,Transaction Type,Card Type,Customer Age,Customer Gender,Customer Location
ff33166f-3b5b-4c89-aa55-d415b4edc5ad,c948e879-915c-46f6-a865-b9f60322850c,2024-01-22,184.81,Utilities,Purchase,Discover,29,Male,Hallborough
7c6c4103-c2c4-4044-8672-7d22271bd6b1,9e17994f-c007-45dd-9122-918289b3ee39,2023-06-12,539.39,Utilities,Purchase,Discover,39,Male,West James
d5101a72-7256-43e7-b103-fa654e922af4,8eee0bc4-e5de-40d0-be91-48f2b1cc9b8e,2022-10-30,910.55,Electronics,Refund,MasterCard,73,Female,Adamsville
b6e4389a-c2d9-4e7b-9248-aef518ba2bdc,7254590c-782f-45d7-99e0-a911db259c50,2020-07-03,183.66,Grocery,Purchase,Amex,69,Male,Robertsville
087acd09-1349-4bac-ae0c-c1afbf70cb27,e45c6e77-1689-4d9d-b3e2-8fd46503ef1e,2020-01-06,228.88,Utilities,Refund,Discover,90,Female,Amandafort
c90012c5-a5d0-47a5-90cf-fedc601be245,099bc7ff-e70a-494d-836a-5d5cb10f3901,2021-06-11,293.51,Healthcare,Purchase,Amex,70,Male,Weissborough
826ac98f-2af8-4a52-8039-397778a6524a,6a207059-51f1-4b73-8184-e7e24c09dda4,2022-04-07,545.55,Electronics,Purchase,Amex,53,Male,Jamesfurt
1ca0423f-2829-4826-9540-ed3eab1f4ba4,8d93f63d-1166-4b07-9292-2bff67431d52,2022-10-10,552.38,Restaurant,Refund,Discover,52,Female,Gloriachester
bf5d5337-6b31-4dfc-900d-ba0540fa3508,cd7584f8-068a-4f9b-b745-ae4856042387,2020-06-16,545.24,Healthcare,Refund,Amex,80,Female,New Tylerside
74adbfbe-e21d-4777-93b4-d616489713c0,6348d813-9398-4f76-abcc-e4f81c48c10e,2024-04-07,819.08,Clothing,Purchase,MasterCard,59,Male,Hansenchester
960e5e47-cf06-44ac-a22d-463f5d608380,0de7ae17-9396-43be-9eb8-9e88caa8c70c,2022-04-18,791.24,Utilities,Purchase,MasterCard,62,Female,Webbtown
0e80b522-7523-4b0b-a9fd-4dc9c0b258c7,85aa9498-150e-450f-8368-a01f9089e46e,2020-06-03,387.54,Utilities,Purchase,MasterCard,40,Female,Lake Elizabeth
bc4f79e3-7b44-4221-839d-e4ea41cb5e4e,df2f5438-9ba3-4a3f-ac7d-4ec6d028432d,2023-05-09,230.04,Clothing,Purchase,MasterCard,72,Female,Jessicaland
0afbaccf-ad06-4254-a85a-cb9491528d44,945b238a-ddeb-440c-b42c-27a3009b8f64,2023-02-28,400.24,Utilities,Refund,MasterCard,68,Female,Lake Ian
e6d8f51f-9993-42dc-a34c-43609d63bb13,7eb04e59-62ef-4ff4-aee9-8e74cd701a1f,2020-03-11,879.39,Healthcare,Refund,Visa,61,Female,Tuckertown
ff7c6e1e-ae09-4694-890e-97ec324de055,78885b84-d0fa-49e0-872c-e8cd6deb8dcb,2021-07-25,437.21,Utilities,Purchase,Discover,63,Female,South Stephanietown
4074581c-aa6e-4daa-962a-bf92d083e73b,bdd17516-476c-446a-8225-36f734ad1c00,2023-11-08,527.06,Grocery,Refund,MasterCard,44,Male,Ellisonport
7697155b-61f1-4602-97c6-b80e5a5c0e72,3d61988b-0e9f-4acb-9665-f7bb31e6d29f,2023-11-13,609.25,Grocery,Refund,Discover,89,Male,Lake Andreamouth
bf9d03dc-77b5-4ca6-a0b1-87353c45b6b5,d1aead2a-d043-468a-8176-e62884831fd4,2022-10-20,269.65,Utilities,Refund,Discover,74,Female,South Teresaberg
8e00c06f-6b06-4cb3-a9ed-af47356d05a3,552c30b9-bd0a-4693-b4eb-6aac0b9b04f7,2023-09-07,207.46,Clothing,Purchase,Visa,44,Male,Port Brooke
5d1ab2d8-1889-47c1-879a-5723932d8aca,133e6516-8426-46cd-b983-8f2f4470506b,2022-08-15,459.13,Electronics,Refund,MasterCard,23,Female,Thompsonburgh
c00b3965-79e9-4736-b641-feaa06ba097d,8f292dac-cd42-4ba7-a7c0-36e75a3b7c2a,2020-01-01,162.54,Grocery,Purchase,MasterCard,76,Female,Jillianfurt
66a9f609-f8bb-4e40-8089-5da17a3aaac9,3141442c-eb67-4389-8b30-650f93d5ba5f,2022-10-24,268.8,Restaurant,Purchase,Amex,48,Male,South Melanie
df8512b8-340c-4bf5-b67c-26187bbb9f47,da1f2f96-d479-46c1-89f8-e7b896512d8b,2024-02-05,732.16,Restaurant,Refund,MasterCard,74,Female,Johnport
28472b35-fccd-4b1f-8c1e-753e0a44d18e,173c70f8-d544-48a7-827d-c3efb4806acb,2020-07-24,238.09,Healthcare,Purchase,Visa,65,Female,Gonzalezville
fce564b3-5408-4ea5-8275-15abbc4d9c07,a93c6003-04b1-4eec-8c18-2d8d1e178f45,2022-03-01,229.32,Travel,Purchase,Discover,44,Female,Murphychester
4d4f7785-15ac-47a4-83e0-df253e225cd2,9545e2f5-9cc6-4e83-a057-7d319b201337,2021-09-19,916.99,Clothing,Purchase,Amex,79,Female,Theresaborough
d1697374-6f5d-4b1a-be10-1a9aa2778687,2f7564f2-75a9-46eb-a2df-744d7f56fa46,2022-03-09,188.08,Utilities,Purchase,Visa,76,Female,North Bethany
44c94668-e5ad-472f-a928-4143ad1a7ac0,954d3e9b-a0fd-4781-a3b5-3d1df0d7eed4,2020-01-23,715.29,Restaurant,Refund,MasterCard,31,Female,New Ricardo
18c31030-d8f1-4bfb-81db-5efe661298ee,43658c02-afce-4ef0-9868-f3022b1674e9,2021-11-27,580.02,Clothing,Refund,MasterCard,64,Female,West Karla
79d38562-3b06-4674-8e49-03900a73ec1f,62958414-f7aa-46f8-b19e-c332f43d5b89,2020-10-19,831.25,Grocery,Purchase,Visa,24,Male,South Michael
e7781c4c-7fbb-4890-a9da-c3625da685f1,597a5755-048b-4888-a35b-d822a70d64a0,2021-03-23,661.54,Utilities,Purchase,Discover,39,Male,Lake Danielshire
a8555292-ee39-465d-b9f8-d859377b6d28,99bf88ab-e59b-450b-a403-5fba0123bebe,2022-01-03,753.24,Electronics,Refund,MasterCard,78,Female,North Joseph
058861cb-e03a-41b3-80eb-0d69d8d05e20,87b6d1fb-5e6d-48bf-b6fb-9cc51401afe3,2020-04-30,810.46,Clothing,Purchase,Amex,30,Male,Foleyburgh
48ad6aa0-f85c-48a7-93e4-397cf4b49550,3d40e33f-d5bf-45ef-ab33-abdc175bebd0,2023-10-13,631.91,Healthcare,Refund,Discover,65,Male,Matthewburgh
0cedc970-dab2-4b2b-bd5e-a50b32ae5063,43a0d13b-f8f0-4a12-9fd2-43561fae0227,2020-03-30,321.0,Grocery,Refund,Amex,83,Female,South Craigberg
09c8a94d-68c7-4d4a-9b8f-6a22a3a20f0b,899d2650-b023-43ba-bf2f-241aa9621024,2021-08-24,903.53,Travel,Refund,Amex,82,Male,East Isaiahville
fa32c65f-210c-4743-8366-a3dc8c61a87e,b1c0f06d-8fb7-4375-b409-0e273f7b4a3a,2023-02-21,291.86,Healthcare,Refund,Discover,38,Female,Lake Crystal
1694a5df-44aa-4e8d-bd44-4026ef16ffa5,1253b1d8-9daa-44e8-8c3c-fa5f291b0f34,2022-01-06,600.93,Restaurant,Refund,Amex,35,Male,South Angelaport
7645cd3b-bcb2-446a-97db-5374a42b41a1,727bcf09-d18c-4341-8a5a-94ae15341b82,2020-12-12,548.16,Utilities,Refund,Visa,79,Male,Simsshire
174ea442-ad4e-49b0-845e-e62bcbc1b6ab,c890127c-6e6a-437f-a1cf-fd6e6440516c,2021-05-06,654.34,Clothing,Purchase,Discover,38,Male,West Brian
406b3e79-98fb-464e-8d3c-8309a6da1f47,eb475797-6efe-43e6-87e9-53e9a52a426c,2021-06-21,683.39,Healthcare,Purchase,Discover,61,Male,Jessicastad
d711f180-289b-41bf-8eda-c255b4339f0b,18b900c6-c079-4bf3-a99e-b9b7aaf32c30,2022-11-15,825.94,Healthcare,Refund,Visa,85,Female,Garciaton
86f9e8bf-e7e2-49a7-9c9b-0a2e6908c41a,b469977f-2b2b-4afa-88f7-75dcb281fe3e,2020-11-14,387.86,Clothing,Purchase,Discover,19,Female,Jonesland
39a61068-4084-495a-b4a5-9fb04d26ce57,923f19e1-b4dd-416a-bc02-9287f5d90a23,2020-07-14,593.4,Grocery,Purchase,Amex,30,Female,North Billyville
2f849c2c-3e5e-4e72-bb5f-e96d20195547,c938c719-d4a9-412b-b820-12f2d0a5a138,2022-01-18,371.8,Electronics,Refund,Discover,43,Male,Brookemouth
76e61c30-4496-446e-aa79-cd4471522fee,05ced2af-84df-40ee-99f1-02452355e721,2023-06-18,955.91,Grocery,Purchase,Amex,44,Male,Charlesside
6f8f6c63-0888-4081-a9a4-923ed19fd07f,97ec2eeb-2d84-4951-b2ad-ba1b08587ba7,2023-08-31,586.05,Healthcare,Purchase,Amex,52,Male,Lake Luis
252be494-bd87-4548-9e23-62bdc9fff395,b49ad20b-b7ab-432a-a2a7-1ae842c1cb49,2024-02-16,760.09,Utilities,Purchase,Discover,81,Male,New Jeffreyborough
11191512-6b8b-4023-a44d-4f60bb23e3e3,c2a32b63-e943-46c3-9ad7-faad330eeb75,2021-09-30,471.08,Grocery,Purchase,Discover,75,Female,Port Frederick
a1d84474-6596-40f5-ad48-9b015455cb03,c615359e-fffa-4915-830a-d5673a7b725a,2023-11-03,279.07,Electronics,Refund,Discover,29,Female,Port Robert
4dcd8cc7-086a-451f-88d4-71a9dc68db2a,e9a5e3c9-d2d1-4020-a639-fc58d4fa8209,2020-03-25,448.21,Grocery,Purchase,Amex,24,Female,Katieview
ea375472-960c-4d8b-a109-e23bbe5ef3a8,a48d73cb-944f-475e-93b2-45a39347ad21,2023-12-03,600.88,Restaurant,Purchase,Discover,26,Male,Perezhaven
b78009c2-f8ea-4981-a92d-ce72a2468648,5fa23169-bf42-4079-b12b-c51c9a526133,2021-03-20,662.62,Grocery,Purchase,Visa,39,Female,South Andrew
4a0de479-9308-4eee-b8b0-fab2da103ba8,486ebaa4-113a-4103-90fe-25b3e91ad374,2022-08-06,530.78,Travel,Refund,MasterCard,33,Female,Donnaport
8cd2f00c-4272-41ae-9e69-71e0f5397572,600a9a05-9921-494f-a89b-23a0e221c594,2022-08-17,221.28,Healthcare,Purchase,MasterCard,79,Male,West Sarah
9a520a7e-0799-4f5a-8427-67d53065891f,3509c17d-0395-402e-8e52-a2a544a0e7b7,2021-04-12,229.88,Clothing,Purchase,Visa,33,Female,Lake Marie
aea233b6-8a8a-463c-acba-b9e086465a7c,d0c3e4bb-f2df-415c-a8cd-2de06962c9fe,2024-02-03,252.86,Healthcare,Refund,Visa,26,Female,East Jonathan
383c8743-050e-49cb-b3ae-75561a936d17,63fda413-8996-4238-b69b-2a214a88797c,2021-08-07,304.42,Travel,Refund,Amex,88,Male,Johnsonshire
b13fbc55-3370-4861-aab1-0d3678bfc7e6,875ad7a2-bd42-4b99-ac35-48d76f7a4378,2022-07-24,711.05,Grocery,Purchase,MasterCard,74,Female,New Ryanville
d0da018b-592b-4fb0-be51-09efc2c17b6a,35eec55c-1d88-4fe0-aad1-6e3603c26add,2024-04-21,997.79,Electronics,Refund,MasterCard,45,Male,New Hollytown
36ad86d7-b108-40cf-81ae-42b770a11206,cc3830c4-461c-43a5-bdac-1c1cd11578cb,2021-04-22,318.12,Restaurant,Refund,Discover,48,Female,South Peter
b1719065-0640-4736-867b-bb764fc3a2f4,631bde4d-df01-4c75-964f-d2a7ae43c5a8,2020-04-16,883.62,Grocery,Refund,Visa,49,Male,Mclaughlinfurt
a3eb1dbd-39a0-4d3e-8dfa-267f3e0283bc,0163e599-c7fa-4fed-9692-689c25318a15,2022-12-31,377.78,Travel,Refund,MasterCard,71,Female,Atkinsonmouth
ffaaa96c-cfa2-4846-afb6-01b9cf53471b,913b6336-5c57-43e1-a3b7-6bca82467c2d,2024-04-19,251.18,Utilities,Purchase,Amex,65,Male,South Erin
0b36e7fe-086e-4d11-aa22-39b13853a4d7,8d0503b2-4719-4c04-a856-9da8a43e7d4b,2022-02-22,975.81,Restaurant,Refund,Amex,79,Male,Samanthaport
8ea246a3-be75-4c54-9835-8a95e3a96edf,84814c85-a75d-4f20-93ec-500681ab229e,2021-02-05,463.62,Electronics,Purchase,MasterCard,43,Male,West Jacquelinefort
d0aa856d-0479-46b8-a190-01312dd75ca6,0e81646a-c27e-406e-affe-7a64c04ff57a,2020-02-11,243.11,Restaurant,Refund,Discover,19,Female,North Michelleville
4d698123-e314-4ca0-9ab2-fad6677025c9,65b3482e-3c91-4390-8c0a-26779cad2d41,2024-03-05,959.66,Utilities,Purchase,Discover,69,Female,Johnsonbury
a89db5bb-8874-452c-a1d6-920cd9bd81ae,e3c0b56c-cafc-462d-bbe1-f9e8f3b639aa,2020-06-30,324.06,Grocery,Purchase,Discover,75,Male,New Phillipport
a52d6f73-b44f-4e7e-8ae0-3fe8ff94d86d,e9662a66-1de4-4c00-a427-a6d013d8a96a,2024-02-22,270.93,Electronics,Refund,Discover,63,Male,Ritterbury
4bebd7bd-7857-40e9-a68e-d70721b17c9c,b2ffdb5a-f92b-4211-badd-2d555a619297,2023-11-01,724.68,Grocery,Purchase,Visa,58,Female,Bergmouth
d6dbc981-af84-47e0-8e06-69fbc2f28fcd,a0ef4f5e-e9ee-4332-9bd1-9eecb7506cec,2021-10-11,755.75,Healthcare,Purchase,Visa,49,Male,Douglasside
bbab3fbe-db6f-49eb-9697-b3cb8eb9ccaf,a5f30f8a-0f88-4e4a-976a-c39a5c84b5cb,2024-07-29,574.77,Electronics,Refund,Amex,66,Female,Lake Loganmouth
9211dcc6-68fb-4e93-987b-3e3939773763,a5f42fd9-83fb-47aa-862c-d1c605f88527,2021-08-20,928.96,Grocery,Purchase,MasterCard,29,Male,Bendermouth
781e7774-cecc-4340-9c1d-98ddc888488b,d8a13e2f-2d21-4333-a24a-797b292a5a01,2020-04-18,996.83,Healthcare,Purchase,Amex,35,Female,South Mary
6350f473-1fee-4c4d-b17b-49245a840369,fc97a615-a880-44dd-b581-04edbf14b979,2022-11-30,561.52,Clothing,Purchase,Amex,36,Male,Stevenside
d2709b54-497c-45db-ab0c-043025b95115,811f90b0-3d06-41ce-af3a-222c54efa82b,2021-07-22,435.13,Grocery,Purchase,MasterCard,51,Male,Craigburgh
f2d042af-e33b-4293-b09f-916e02bd4fce,90420c90-e67b-43bb-a270-2d8fab3defa4,2021-05-03,582.82,Clothing,Refund,Amex,36,Female,Millermouth
a9054739-c5f2-4c4a-9b70-dde8a24791e0,e21cda68-c705-43e9-bef6-3eb82d3a78ab,2021-01-20,224.74,Healthcare,Refund,Visa,79,Male,Carterport
e1c5f566-77b2-4852-9a20-16dc56e8c730,408bb209-b5e1-4f48-8f9e-9e4a404b25cb,2024-05-31,119.6,Electronics,Refund,MasterCard,72,Female,Jeremyfurt
ad0f12a6-74d9-484e-8ab4-678e2d2b4dc9,b5a075bb-99cf-412c-bbd6-be06495d5d4e,2023-08-01,951.28,Healthcare,Purchase,MasterCard,37,Male,South Wesley
2b22a6de-c9ad-4ebd-a719-15b15231c938,de894bec-10fc-4af6-aad7-c315dfee137d,2020-04-20,207.53,Clothing,Refund,Discover,66,Male,Michaelview
2c9e8ecc-d7f5-4815-896f-e34003011245,2d27ca3c-f56e-472e-b8c2-cb1b3e255562,2024-04-04,554.72,Travel,Refund,Amex,39,Female,West Stephen
eecdc4a1-d5eb-489c-b280-b0f5f65ebb99,7e4f8598-1070-4acf-b0ed-c8145c08e472,2020-11-16,652.73,Clothing,Purchase,MasterCard,88,Female,Lake Jeremy
bb13c54b-942b-482e-90ab-e74e50639a06,d3592d02-c6ea-4b8a-ac1d-69160c717455,2022-10-02,594.39,Healthcare,Refund,MasterCard,81,Female,Markmouth
e42a494f-5732-4c7f-a6ea-46a5a0fdfb5c,ca43f7f2-cc74-401d-bb7a-f715dc0f15e6,2020-05-26,598.31,Electronics,Purchase,MasterCard,49,Male,North Jane
173b863c-5c6a-419f-aa3a-f3832e415393,91819d8a-1ec6-4883-826c-ef061bf913dd,2021-09-21,525.06,Restaurant,Refund,Visa,53,Female,Austinhaven
de632538-40ae-4ef7-b527-e52c1273d1f9,4f8b1bc1-6bbc-40e3-893f-59dc03c52e99,2022-12-03,565.61,Utilities,Refund,Visa,70,Male,West Joshua
6f8b9828-e070-4946-b6ba-a9fd03d9af06,46d921ce-d0d0-4a31-86a9-1d5264f0def7,2020-11-30,999.71,Electronics,Purchase,MasterCard,23,Female,Johnstonburgh
608ea155-f509-4645-a4c8-f834db552170,5bb20bf5-5568-475f-a621-5bd90b0912d8,2020-07-26,285.01,Travel,Purchase,Discover,41,Female,Kristopherview
d3211a03-3e2f-4975-96fa-02e9c07bc279,f7dadcf6-2b19-4fbe-9b9f-127e111a0705,2021-10-20,491.5,Restaurant,Purchase,Amex,84,Female,New Kristin
b3a38109-35e0-403b-907c-97cb3ae082bb,aa9d99e3-1159-4229-8e5a-2e61931ebed7,2022-05-26,431.67,Electronics,Refund,MasterCard,64,Female,New Kristinmouth
51f7d0da-feaf-4336-a919-dfc2be1c7092,fb08281b-b2ef-43d5-b3b9-d0fc1eeabbe5,2024-04-19,121.19,Grocery,Refund,Discover,84,Female,West Spencerview
e91d5260-584d-4b18-9625-ef07dd1bdb26,f055bda6-ce38-4052-91b1-0f0877254052,2020-04-01,162.6,Electronics,Purchase,Visa,20,Female,Gardnerberg
1f100f2a-cfe3-4ac3-8dd7-4c1338e85617,46c534bc-f4e0-4cb1-80c7-cd1123bf8f66,2022-01-05,165.6,Clothing,Purchase,Visa,70,Male,Lake Kaylamouth
5622e4d3-4663-47f5-b18a-b16d4926b44a,af8197b4-ca4a-4d1d-aceb-b96ec4890a0d,2024-04-28,857.97,Travel,Refund,Visa,44,Male,Millerton
a642bb33-889a-4021-8c13-989f5d4dbeb2,57ffa674-fedd-4ac4-b5fc-a5327122e6ac,2020-11-16,898.27,Travel,Purchase,Discover,73,Male,Vasquezport
1cf7d334-22e3-4999-8638-173baf63da90,e71087ee-be0f-47fd-8544-c0aa45c028ae,2023-07-20,387.85,Electronics,Refund,Visa,37,Female,Fuentesside
6072d651-6e57-4e3b-be24-0686b1af3f25,7f202d85-d324-4264-b71e-865f5a07e6ff,2022-10-31,180.72,Electronics,Refund,Amex,19,Male,Deniseview
67d77950-5283-4aea-b30d-8e2f6ae47346,ab53f731-4a75-4939-b609-9a4140641899,2023-03-07,508.2,Electronics,Refund,Visa,62,Male,New Miguel
e4f009a2-c18f-495e-9233-9bcad1b8c7c8,7e9c995e-1a33-4429-abef-3e155e3a1ade,2022-06-19,379.8,Grocery,Refund,Discover,31,Male,Aguilarview
eec63c03-3a95-4368-9fcf-375b672ffa3a,ab7638f1-40d7-4e30-95d2-5571b3f36aae,2024-07-15,260.51,Travel,Purchase,MasterCard,68,Male,East Brittany
6fd1d370-c9fb-42fa-b17c-88407b744327,56c9ee49-d4a6-4a81-8152-5558dee30378,2021-01-11,827.83,Healthcare,Purchase,Visa,41,Female,Pricefurt
63ed7c15-531f-4621-97b1-beaf89b4884a,4845c772-859f-44aa-936b-89676108fe66,2022-06-26,281.78,Grocery,Refund,Discover,40,Male,Tinaville
04dcd58e-2b43-45d3-b7fd-464d7862c0ec,9faa75b5-4612-4821-b588-516b55fe929f,2022-05-09,333.18,Healthcare,Purchase,Discover,71,Female,Laceyland
890e5653-bdf7-44b5-943a-b8c3ba68d68f,f694e8f0-e38b-4421-af59-59087478ab34,2020-12-19,549.22,Utilities,Refund,Amex,50,Male,South Shane
2b312348-cc29-41bc-acfd-0fb8faf9b621,fd00a453-5e46-4004-9178-d0222a341e13,2023-08-14,844.05,Clothing,Refund,MasterCard,30,Female,East Melissa
298dfa1b-7eb4-4207-abe1-88b6312f387e,e2eefb12-52b0-4230-8acb-7935d60a2a95,2020-06-26,180.84,Clothing,Refund,Discover,36,Male,Lake Samuel
b1668391-ef2f-43bb-a397-c1fa5a65e047,a01621c4-bb5d-4248-99f7-900769d9972e,2023-02-08,102.5,Utilities,Refund,Amex,51,Female,Nguyenhaven
fcd5ca77-140c-4915-91d7-b4f71a297b4e,c31acf43-ec77-4442-83b3-5779baeb227d,2020-01-19,219.59,Clothing,Refund,Discover,85,Female,Johnsonville
d842b81c-bfe8-46a6-8ba8-9539b176b0bc,a93bb997-1de9-4bea-a810-56d73f53795e,2024-02-15,122.6,Clothing,Refund,Visa,62,Male,Owenschester
2b39b654-5d10-4bda-b69a-a48b742790db,1d8eaf49-8e4d-4ebc-a60a-3fc3c938cbc7,2021-01-17,739.31,Healthcare,Purchase,MasterCard,77,Female,Lopezside
b6fa974b-32f4-4672-b14d-23d6ed245d03,94b6a0d8-5c6f-4b32-a156-4d00ade5c945,2022-05-08,427.36,Clothing,Refund,Discover,58,Male,Port Alexside
94a97084-ac42-426b-9eff-2897363597e9,2fbda6cb-316a-42eb-98c7-b5561851d916,2023-02-13,559.73,Clothing,Purchase,Visa,22,Female,Rickyside
0fa7fbcd-b022-4f58-ad56-b1ffd21cb45f,2b44b2bd-a410-41f4-b0b5-e4b5f31fe87d,2021-12-06,298.41,Travel,Refund,MasterCard,47,Male,Port Veronicaburgh
17095034-3034-4a49-9bc2-4337edc3bea0,89176419-d8c1-4469-8bdc-e5ace7c8f46e,2024-01-09,950.53,Travel,Refund,Discover,32,Female,Ryantown
b6b645c4-cbb4-494e-a504-715d14c02e54,c553bd42-7be2-4d02-8e72-e7de332f5c0c,2020-01-31,458.93,Travel,Purchase,Visa,64,Female,Melissaton
b4080477-2506-49a7-a87b-9308cc9aeecd,68d7f97a-a5ae-4977-8e71-becaeea3dac5,2023-12-23,107.49,Electronics,Purchase,MasterCard,73,Male,Mercadotown
2b016937-db96-4e43-a869-7c213d929471,9079f2cb-2eb6-486e-82f4-5aaeec2bba06,2020-12-05,892.5,Travel,Purchase,Amex,40,Female,Rhodesport
940b5b04-25b1-4d47-a916-dba33338bf50,3b187d24-3b0d-4d64-8d3e-59a2d0436598,2020-01-14,228.98,Utilities,Refund,Discover,38,Female,Bensonton
21a48a45-0f31-413a-b0c2-24f7f4024110,5ec76850-80ff-40df-a55d-b841a746c3b2,2022-03-27,939.52,Utilities,Refund,MasterCard,40,Male,Dawnview
fb24b220-65b9-4cc2-9381-a3ae4e309361,705e1344-3ce8-4981-b292-b9d18791b501,2020-07-28,905.92,Healthcare,Refund,Amex,78,Male,Russoville
adeb3fac-649a-41a7-b56e-2eee025f7c11,f39ab3ae-d53a-4f9f-82cc-7ecbfc2d5fe7,2023-10-06,845.31,Healthcare,Refund,MasterCard,81,Male,Lake Davidshire
f280558f-716c-47b9-a382-eb3af593ccc3,a53a1cb1-39dd-499e-b42a-3902a5c0e217,2022-02-27,201.28,Restaurant,Purchase,Visa,77,Male,Mitchellberg
5f672ac4-aff0-4431-abb2-51fa8c25224f,e53f6d0c-24f9-4fa7-8774-f2686d1a6d24,2022-08-02,356.85,Clothing,Purchase,Visa,73,Male,Lake Brendaland
a879c764-c733-4c7d-a727-8114b37e4e6c,e197e75e-d1f9-48ef-b899-efc599a91079,2020-01-11,576.48,Electronics,Refund,Visa,31,Female,Joelfurt
09b99f60-4d37-4a4d-b18b-aaecefeb86a9,671a7c21-efc1-4cd8-885b-6572d6701fd4,2023-01-15,941.92,Restaurant,Purchase,MasterCard,49,Male,Carterland
974f16e6-384b-4232-96e0-7447462a843f,1b34fd58-bc36-485a-9c6e-a820e4a370c2,2021-11-21,891.9,Grocery,Refund,MasterCard,77,Female,West Joelton
cc8e8edf-7342-4625-ad3a-16bfff15f639,f8d83a86-2412-4776-80f1-90f272312698,2021-05-15,276.68,Grocery,Refund,Amex,35,Female,North Johnberg
ec4af7af-fe8e-407a-85fd-87042ee3e3e7,012a448d-8865-49cc-b2c2-29e2d42aec0b,2020-05-20,429.31,Restaurant,Purchase,MasterCard,78,Female,Port Reneetown
34b6a695-2570-4291-967f-061c526f15b4,9fb33340-ccea-4d8b-8df3-aeed746a4eff,2020-10-11,616.66,Utilities,Purchase,MasterCard,41,Female,Port Hannah
219552c8-2e78-41ee-b704-9e4372e88095,cad7cf19-3a2a-4867-b3d8-e995a7f814e2,2020-10-16,834.03,Utilities,Purchase,Discover,55,Male,East Jennifer
96281266-0384-40ef-b62c-b59b0b0d0732,3296f59e-d918-4566-b18f-cbd0809fcff7,2023-05-25,672.02,Travel,Refund,Visa,69,Male,Wilsonmouth
ccd439c6-90f4-4fa2-af6c-2e96d98d2eca,d86a00b1-38f7-4d4d-8310-0cef1a94b069,2024-06-18,486.47,Healthcare,Refund,Amex,59,Male,Lake Tammy
2bf3db9c-cb07-43ed-9543-57309a8d8d11,1e27f936-9db6-446e-9fcc-90a64b6e29a1,2022-09-14,453.47,Restaurant,Purchase,MasterCard,68,Male,Stuartbury
53c72f7e-ecd4-4aa2-8f0f-db608cfe39a7,4e94ca31-8b14-4e18-bd38-e062fe25f28f,2020-03-12,666.71,Utilities,Refund,Amex,48,Female,Lake Adam
cac26937-08ba-41b3-9be7-38bd44c54207,ffdc2023-960b-4286-83a6-bc5d5a6cff8b,2024-06-15,465.14,Electronics,Purchase,MasterCard,88,Male,New Beth
fcddb183-b07f-4e9a-b777-97fa8ddfc0f1,0185e92b-36d7-4949-ac6a-bdfb16c29634,2024-04-28,280.35,Healthcare,Refund,MasterCard,19,Female,Samanthachester
b4ae8a2b-a1b0-4eab-808a-7fbff91e77a3,1b413aaf-5561-4556-a323-ede637eb37d3,2021-09-10,101.15,Travel,Purchase,Amex,19,Male,West Katelyn
ae138d67-9797-4230-bfb6-6f9be8a6e564,5ef7b1ea-fdac-4de6-a8ad-083af0e815a2,2022-11-12,463.62,Travel,Refund,Visa,62,Female,Lindaview
faded659-b0f2-4bb6-b106-09becc7e84c8,f570f7ab-7b07-4c42-a94a-d450c67cf123,2024-01-08,747.33,Restaurant,Refund,Amex,89,Male,New Davidview
576dddb2-ea7e-4988-9442-5412980c44c3,e24d528b-63c1-4023-b835-56223d76681f,2023-07-03,697.48,Healthcare,Refund,MasterCard,27,Female,West Michaelmouth
d1a3d069-a2d4-4bd2-a857-453215c78927,8a5d0052-5bb6-4c33-9c82-c6d880045631,2022-04-19,742.95,Clothing,Refund,Discover,88,Male,Mcdonaldside
8d6f3d79-26bb-4912-a8ab-d8073f733f1e,a59265a3-5b44-4e2b-af16-fcadc8f0d128,2020-12-03,628.27,Travel,Refund,Amex,45,Female,West Blake
9d63309b-27b2-4e81-aafe-bf3d33ce5883,190b694c-ec14-4fa6-8559-26415783893a,2021-01-09,518.92,Utilities,Refund,Discover,44,Female,New Alexander
3ca0ce45-c662-4e20-a8a4-71e37f11c567,952ca3f7-2e6f-4a61-9db0-877cb7463cc0,2022-09-17,313.31,Restaurant,Purchase,Visa,62,Male,Cookport
289f3021-93c6-434a-b7e9-8c67abbcc91d,10c27928-bd2d-4eb1-ab0f-395ba1032591,2022-02-26,543.59,Healthcare,Refund,Discover,21,Male,Lake Dakotachester
23a51424-9baf-44bc-8c51-d6d2fefda3ae,a8cad271-a922-4fff-b225-0166375f6030,2024-05-15,154.86,Restaurant,Purchase,MasterCard,25,Male,Ramirezfurt
3702d301-45c3-41b4-8b84-2853201033dd,95201dd5-acbf-464a-9351-491e1e920558,2021-12-02,390.43,Healthcare,Refund,Visa,75,Female,South James
dc14c107-3082-4dd5-a161-ee46138f2afa,bfbeb28c-077b-471e-a598-ba59ef98517f,2023-10-18,524.56,Electronics,Refund,Visa,87,Female,Diazport
82339990-cba1-4fca-8f24-d7668e7563a6,b29b22f9-1290-4186-a2b2-e902f757222c,2023-02-09,893.55,Travel,Purchase,Visa,88,Male,South William
